Datum,Lat,Long,Ort,Durchschnitt
2019-06-07,41.3853,2.1538,Eixample,51.083
2019-06-08,41.3853,2.1538,Eixample,59.292
2019-06-09,41.3853,2.1538,Eixample,61.375
2019-06-10,41.3853,2.1538,Eixample,54.500
2019-06-11,41.3853,2.1538,Eixample,35.167
2019-06-12,41.3853,2.1538,Eixample,44.083
2019-06-13,41.3853,2.1538,Eixample,34.385
2019-06-14,41.3853,2.1538,Eixample,51.542
2019-06-15,41.3853,2.1538,Eixample,53.042
2019-06-16,41.3853,2.1538,Eixample,49.417
2019-06-17,41.3853,2.1538,Eixample,37.292
2019-06-18,41.3853,2.1538,Eixample,44.417
2019-06-19,41.3853,2.1538,Eixample,42.542
2019-06-20,41.3853,2.1538,Eixample,51.636
2019-06-21,41.3853,2.1538,Eixample,51.792
2019-06-22,41.3853,2.1538,Eixample,53.250
2019-06-23,41.3853,2.1538,Eixample,56.167
2019-06-24,41.3853,2.1538,Eixample,60.292
2019-06-25,41.3853,2.1538,Eixample,73.583
2019-06-26,41.3853,2.1538,Eixample,62.083
2019-06-27,41.3853,2.1538,Eixample,27.292
2019-06-28,41.3853,2.1538,Eixample,28.167
2019-06-29,41.3853,2.1538,Eixample,73.917
2019-06-30,41.3853,2.1538,Eixample,47.167
2019-06-01,41.3987,2.1534,Gràcia,53.083
2019-06-02,41.3987,2.1534,Gràcia,60.750
2019-06-03,41.3987,2.1534,Gràcia,51.042
2019-06-04,41.3987,2.1534,Gràcia,56.042
2019-06-05,41.3987,2.1534,Gràcia,56.917
2019-06-06,41.3987,2.1534,Gràcia,45.792
2019-06-07,41.3987,2.1534,Gràcia,54.913
2019-06-08,41.3987,2.1534,Gràcia,57.917
2019-06-09,41.3987,2.1534,Gràcia,62.125
2019-06-10,41.3987,2.1534,Gràcia,57.875
2019-06-11,41.3987,2.1534,Gràcia,35.000
2019-06-12,41.3987,2.1534,Gràcia,45.708
2019-06-13,41.3987,2.1534,Gràcia,31.769
2019-06-14,41.3987,2.1534,Gràcia,54.125
2019-06-15,41.3987,2.1534,Gràcia,50.292
2019-06-16,41.3987,2.1534,Gràcia,48.167
2019-06-17,41.3987,2.1534,Gràcia,38.136
2019-06-18,41.3987,2.1534,Gràcia,49.045
2019-06-19,41.3987,2.1534,Gràcia,43.783
2019-06-20,41.3987,2.1534,Gràcia,55.375
2019-06-21,41.3987,2.1534,Gràcia,56.542
2019-06-22,41.3987,2.1534,Gràcia,60.125
2019-06-23,41.3987,2.1534,Gràcia,63.042
2019-06-24,41.3987,2.1534,Gràcia,68.792
2019-06-25,41.3987,2.1534,Gràcia,78.792
2019-06-26,41.3987,2.1534,Gràcia,80.042
2019-06-27,41.3987,2.1534,Gràcia,39.042
2019-06-28,41.3987,2.1534,Gràcia,35.542
2019-06-29,41.3987,2.1534,Gràcia,77.167
2019-06-30,41.3987,2.1534,Gràcia,63.833
2019-06-01,41.3864,2.1874,Ciutadella,39.625
2019-06-02,41.3864,2.1874,Ciutadella,47.875
2019-06-03,41.3864,2.1874,Ciutadella,44.000
2019-06-04,41.3864,2.1874,Ciutadella,54.792
2019-06-05,41.3864,2.1874,Ciutadella,61.167
2019-06-06,41.3864,2.1874,Ciutadella,57.917
2019-06-07,41.3864,2.1874,Ciutadella,49.542
2019-06-08,41.3864,2.1874,Ciutadella,65.583
2019-06-09,41.3864,2.1874,Ciutadella,62.333
2019-06-10,41.3864,2.1874,Ciutadella,42.792
2019-06-11,41.3864,2.1874,Ciutadella,40.083
2019-06-12,41.3864,2.1874,Ciutadella,45.042
2019-06-13,41.3864,2.1874,Ciutadella,30.615
2019-06-14,41.3864,2.1874,Ciutadella,55.458
2019-06-15,41.3864,2.1874,Ciutadella,51.792
2019-06-16,41.3864,2.1874,Ciutadella,43.667
2019-06-17,41.3864,2.1874,Ciutadella,37.375
2019-06-18,41.3864,2.1874,Ciutadella,43.091
2019-06-19,41.3864,2.1874,Ciutadella,47.458
2019-06-20,41.3864,2.1874,Ciutadella,56.542
2019-06-21,41.3864,2.1874,Ciutadella,61.333
2019-06-22,41.3864,2.1874,Ciutadella,44.958
2019-06-23,41.3864,2.1874,Ciutadella,43.542
2019-06-24,41.3864,2.1874,Ciutadella,58.542
2019-06-25,41.3864,2.1874,Ciutadella,75.083
2019-06-26,41.3864,2.1874,Ciutadella,80.292
2019-06-27,41.3864,2.1874,Ciutadella,49.875
2019-06-28,41.3864,2.1874,Ciutadella,34.957
2019-06-29,41.3864,2.1874,Ciutadella,70.458
2019-06-30,41.3864,2.1874,Ciutadella,55.875
2019-06-01,41.4261,2.148,Vall Hebron,70.333
2019-06-02,41.4261,2.148,Vall Hebron,80.583
2019-06-03,41.4261,2.148,Vall Hebron,78.208
2019-06-04,41.4261,2.148,Vall Hebron,74.667
2019-06-05,41.4261,2.148,Vall Hebron,63.700
2019-06-06,41.4261,2.148,Vall Hebron,66.292
2019-06-07,41.4261,2.148,Vall Hebron,65.810
2019-06-08,41.4261,2.148,Vall Hebron,65.000
2019-06-09,41.4261,2.148,Vall Hebron,77.833
2019-06-10,41.4261,2.148,Vall Hebron,80.208
2019-06-11,41.4261,2.148,Vall Hebron,42.500
2019-06-12,41.4261,2.148,Vall Hebron,56.250
2019-06-13,41.4261,2.148,Vall Hebron,32.923
2019-06-14,41.4261,2.148,Vall Hebron,77.542
2019-06-15,41.4261,2.148,Vall Hebron,60.458
2019-06-16,41.4261,2.148,Vall Hebron,65.583
2019-06-17,41.4261,2.148,Vall Hebron,59.500
2019-06-18,41.4261,2.148,Vall Hebron,74.167
2019-06-19,41.4261,2.148,Vall Hebron,63.208
2019-06-20,41.4261,2.148,Vall Hebron,56.875
2019-06-21,41.4261,2.148,Vall Hebron,70.409
2019-06-22,41.4261,2.148,Vall Hebron,68.417
2019-06-23,41.4261,2.148,Vall Hebron,72.875
2019-06-24,41.4261,2.148,Vall Hebron,77.000
2019-06-25,41.4261,2.148,Vall Hebron,91.542
2019-06-26,41.4261,2.148,Vall Hebron,89.167
2019-06-27,41.4261,2.148,Vall Hebron,56.167
2019-06-28,41.4261,2.148,Vall Hebron,50.250
2019-06-29,41.4261,2.148,Vall Hebron,100.958
2019-06-30,41.4261,2.148,Vall Hebron,70.583
2019-06-01,41.3875,2.1151,Palau Reial,66.417
2019-06-02,41.3875,2.1151,Palau Reial,69.208
2019-06-03,41.3875,2.1151,Palau Reial,64.917
2019-06-04,41.3875,2.1151,Palau Reial,80.125
2019-06-05,41.3875,2.1151,Palau Reial,72.375
2019-06-06,41.3875,2.1151,Palau Reial,60.833
2019-06-07,41.3875,2.1151,Palau Reial,73.333
2019-06-08,41.3875,2.1151,Palau Reial,70.083
2019-06-09,41.3875,2.1151,Palau Reial,80.667
2019-06-10,41.3875,2.1151,Palau Reial,75.250
2019-06-11,41.3875,2.1151,Palau Reial,43.364
2019-06-12,41.3875,2.1151,Palau Reial,54.958
2019-06-13,41.3875,2.1151,Palau Reial,39.231
2019-06-14,41.3875,2.1151,Palau Reial,72.792
2019-06-15,41.3875,2.1151,Palau Reial,56.375
2019-06-16,41.3875,2.1151,Palau Reial,59.625
2019-06-17,41.3875,2.1151,Palau Reial,55.458
2019-06-18,41.3875,2.1151,Palau Reial,62.250
2019-06-19,41.3875,2.1151,Palau Reial,56.583
2019-06-20,41.3875,2.1151,Palau Reial,54.792
2019-06-21,41.3875,2.1151,Palau Reial,70.095
2019-06-22,41.3875,2.1151,Palau Reial,65.958
2019-06-23,41.3875,2.1151,Palau Reial,70.958
2019-06-24,41.3875,2.1151,Palau Reial,76.625
2019-06-25,41.3875,2.1151,Palau Reial,89.500
2019-06-26,41.3875,2.1151,Palau Reial,95.333
2019-06-27,41.3875,2.1151,Palau Reial,51.667
2019-06-28,41.3875,2.1151,Palau Reial,50.917
2019-06-29,41.3875,2.1151,Palau Reial,94.917
2019-06-30,41.3875,2.1151,Palau Reial,63.917
2019-07-01,41.3853,2.1538,Eixample,47.000
2019-07-02,41.3853,2.1538,Eixample,33.292
2019-07-03,41.3853,2.1538,Eixample,12.900
2019-07-04,41.3853,2.1538,Eixample,67.545
2019-07-05,41.3853,2.1538,Eixample,37.765
2019-07-06,41.3853,2.1538,Eixample,45.348
2019-07-07,41.3853,2.1538,Eixample,59.571
2019-07-08,41.3853,2.1538,Eixample,19.917
2019-07-09,41.3853,2.1538,Eixample,43.250
2019-07-10,41.3853,2.1538,Eixample,56.375
2019-07-11,41.3853,2.1538,Eixample,37.500
2019-07-12,41.3853,2.1538,Eixample,47.182
2019-07-13,41.3853,2.1538,Eixample,41.417
2019-07-14,41.3853,2.1538,Eixample,48.583
2019-07-15,41.3853,2.1538,Eixample,49.292
2019-07-16,41.3853,2.1538,Eixample,56.583
2019-07-17,41.3853,2.1538,Eixample,50.375
2019-07-18,41.3853,2.1538,Eixample,50.435
2019-07-19,41.3853,2.1538,Eixample,44.304
2019-07-20,41.3853,2.1538,Eixample,52.000
2019-07-22,41.3853,2.1538,Eixample,17.667
2019-07-23,41.3853,2.1538,Eixample,23.208
2019-07-24,41.3853,2.1538,Eixample,34.208
2019-07-25,41.3853,2.1538,Eixample,17.833
2019-07-29,41.3853,2.1538,Eixample,34.045
2019-07-30,41.3853,2.1538,Eixample,43.042
2019-07-01,41.3987,2.1534,Gràcia,65.708
2019-07-02,41.3987,2.1534,Gràcia,40.417
2019-07-03,41.3987,2.1534,Gràcia,37.250
2019-07-04,41.3987,2.1534,Gràcia,63.083
2019-07-05,41.3987,2.1534,Gràcia,52.125
2019-07-06,41.3987,2.1534,Gràcia,56.083
2019-07-07,41.3987,2.1534,Gràcia,60.417
2019-07-08,41.3987,2.1534,Gràcia,36.125
2019-07-09,41.3987,2.1534,Gràcia,61.333
2019-07-10,41.3987,2.1534,Gràcia,73.292
2019-07-11,41.3987,2.1534,Gràcia,52.375
2019-07-12,41.3987,2.1534,Gràcia,61.792
2019-07-13,41.3987,2.1534,Gràcia,55.917
2019-07-14,41.3987,2.1534,Gràcia,61.000
2019-07-15,41.3987,2.1534,Gràcia,62.458
2019-07-16,41.3987,2.1534,Gràcia,70.500
2019-07-17,41.3987,2.1534,Gràcia,61.833
2019-07-18,41.3987,2.1534,Gràcia,65.609
2019-07-19,41.3987,2.1534,Gràcia,59.217
2019-07-20,41.3987,2.1534,Gràcia,67.043
2019-07-22,41.3987,2.1534,Gràcia,28.333
2019-07-23,41.3987,2.1534,Gràcia,36.000
2019-07-24,41.3987,2.1534,Gràcia,47.042
2019-07-25,41.3987,2.1534,Gràcia,28.250
2019-07-29,41.3987,2.1534,Gràcia,35.955
2019-07-30,41.3987,2.1534,Gràcia,49.167
2019-07-01,41.3864,2.1874,Ciutadella,51.792
2019-07-02,41.3864,2.1874,Ciutadella,36.833
2019-07-03,41.3864,2.1874,Ciutadella,35.261
2019-07-04,41.3864,2.1874,Ciutadella,50.647
2019-07-05,41.3864,2.1874,Ciutadella,31.000
2019-07-06,41.3864,2.1874,Ciutadella,38.958
2019-07-07,41.3864,2.1874,Ciutadella,50.708
2019-07-08,41.3864,2.1874,Ciutadella,33.625
2019-07-09,41.3864,2.1874,Ciutadella,61.909
2019-07-10,41.3864,2.1874,Ciutadella,62.125
2019-07-11,41.3864,2.1874,Ciutadella,48.042
2019-07-12,41.3864,2.1874,Ciutadella,58.583
2019-07-13,41.3864,2.1874,Ciutadella,45.042
2019-07-14,41.3864,2.1874,Ciutadella,55.500
2019-07-15,41.3864,2.1874,Ciutadella,48.583
2019-07-17,41.3864,2.1874,Ciutadella,48.500
2019-07-18,41.3864,2.1874,Ciutadella,79.636
2019-07-19,41.3864,2.1874,Ciutadella,51.217
2019-07-20,41.3864,2.1874,Ciutadella,57.304
2019-07-22,41.3864,2.1874,Ciutadella,45.333
2019-07-23,41.3864,2.1874,Ciutadella,38.652
