Datum,Lat,Long,Ort,Durchschnitt
2019-05-23,41.3875,2.1151,Palau Reial,7.208
2019-05-24,41.3875,2.1151,Palau Reial,3.696
2019-05-25,41.3875,2.1151,Palau Reial,2.750
2019-05-26,41.3875,2.1151,Palau Reial,3.167
2019-05-27,41.3875,2.1151,Palau Reial,3.208
2019-05-28,41.3875,2.1151,Palau Reial,2.958
2019-05-29,41.3875,2.1151,Palau Reial,3.167
2019-05-30,41.3875,2.1151,Palau Reial,7.125
2019-05-31,41.3875,2.1151,Palau Reial,15.917
2019-06-01,41.4039,2.2045,Poblenou,10.417
2019-06-02,41.4039,2.2045,Poblenou,6.417
2019-06-03,41.4039,2.2045,Poblenou,11.478
2019-06-04,41.4039,2.2045,Poblenou,12.792
2019-06-05,41.4039,2.2045,Poblenou,3.292
2019-06-06,41.4039,2.2045,Poblenou,3.250
2019-06-07,41.4039,2.2045,Poblenou,10.542
2019-06-08,41.4039,2.2045,Poblenou,2.458
2019-06-09,41.4039,2.2045,Poblenou,2.125
2019-06-10,41.4039,2.2045,Poblenou,6.333
2019-06-11,41.4039,2.2045,Poblenou,5.083
2019-06-12,41.4039,2.2045,Poblenou,7.583
2019-06-13,41.4039,2.2045,Poblenou,11.154
2019-06-14,41.4039,2.2045,Poblenou,7.750
2019-06-15,41.4039,2.2045,Poblenou,5.000
2019-06-16,41.4039,2.2045,Poblenou,4.750
2019-06-17,41.4039,2.2045,Poblenou,13.167
2019-06-18,41.4039,2.2045,Poblenou,20.348
2019-06-19,41.4039,2.2045,Poblenou,8.417
2019-06-20,41.4039,2.2045,Poblenou,5.458
2019-06-21,41.4039,2.2045,Poblenou,3.792
2019-06-22,41.4039,2.2045,Poblenou,5.458
2019-06-23,41.4039,2.2045,Poblenou,6.958
2019-06-24,41.4039,2.2045,Poblenou,2.583
2019-06-25,41.4039,2.2045,Poblenou,2.250
2019-06-26,41.4039,2.2045,Poblenou,4.333
2019-06-27,41.4039,2.2045,Poblenou,12.583
2019-06-28,41.4039,2.2045,Poblenou,26.958
2019-06-29,41.4039,2.2045,Poblenou,14.250
2019-06-30,41.4039,2.2045,Poblenou,2.083
2019-06-01,41.3788,2.1331,Sants,2.625
2019-06-02,41.3788,2.1331,Sants,2.708
2019-06-03,41.3788,2.1331,Sants,3.375
2019-06-04,41.3788,2.1331,Sants,3.125
2019-06-05,41.3788,2.1331,Sants,2.667
2019-06-06,41.3788,2.1331,Sants,2.292
2019-06-07,41.3788,2.1331,Sants,2.227
2019-06-08,41.3788,2.1331,Sants,2.667
2019-06-09,41.3788,2.1331,Sants,2.083
2019-06-10,41.3788,2.1331,Sants,2.125
2019-06-11,41.3788,2.1331,Sants,2.958
2019-06-12,41.3788,2.1331,Sants,2.708
2019-06-13,41.3788,2.1331,Sants,5.462
2019-06-14,41.3788,2.1331,Sants,4.958
2019-06-15,41.3788,2.1331,Sants,4.042
2019-06-16,41.3788,2.1331,Sants,4.000
2019-06-17,41.3788,2.1331,Sants,8.917
2019-06-18,41.3788,2.1331,Sants,6.167
2019-06-19,41.3788,2.1331,Sants,3.083
2019-06-20,41.3788,2.1331,Sants,5.000
2019-06-21,41.3788,2.1331,Sants,2.227
2019-06-22,41.3788,2.1331,Sants,1.917
2019-06-23,41.3788,2.1331,Sants,3.042
2019-06-24,41.3788,2.1331,Sants,2.875
2019-06-25,41.3788,2.1331,Sants,1.583
2019-06-26,41.3788,2.1331,Sants,2.458
2019-06-27,41.3788,2.1331,Sants,15.250
2019-06-28,41.3788,2.1331,Sants,9.917
2019-06-29,41.3788,2.1331,Sants,11.917
2019-06-30,41.3788,2.1331,Sants,5.042
2019-06-01,41.3853,2.1538,Eixample,19.500
2019-06-02,41.3853,2.1538,Eixample,16.083
2019-06-03,41.3853,2.1538,Eixample,25.143
2019-06-04,41.3853,2.1538,Eixample,20.167
2019-06-05,41.3853,2.1538,Eixample,17.042
2019-06-06,41.3853,2.1538,Eixample,26.542
2019-06-07,41.3853,2.1538,Eixample,23.792
2019-06-08,41.3853,2.1538,Eixample,12.222
2019-06-09,41.3853,2.1538,Eixample,1.000
2019-06-10,41.3853,2.1538,Eixample,1.000
2019-06-11,41.3853,2.1538,Eixample,21.182
2019-06-12,41.3853,2.1538,Eixample,17.458
2019-06-13,41.3853,2.1538,Eixample,24.923
2019-06-14,41.3853,2.1538,Eixample,24.042
2019-06-15,41.3853,2.1538,Eixample,15.542
2019-06-16,41.3853,2.1538,Eixample,18.125
2019-06-17,41.3853,2.1538,Eixample,34.917
2019-06-18,41.3853,2.1538,Eixample,28.250
2019-06-19,41.3853,2.1538,Eixample,22.583
2019-06-20,41.3853,2.1538,Eixample,22.545
2019-06-21,41.3853,2.1538,Eixample,21.250
2019-06-22,41.3853,2.1538,Eixample,11.667
2019-06-23,41.3853,2.1538,Eixample,4.250
2019-06-24,41.3853,2.1538,Eixample,1.000
2019-06-25,41.3853,2.1538,Eixample,17.462
2019-06-26,41.3853,2.1538,Eixample,23.375
2019-06-27,41.3853,2.1538,Eixample,71.167
2019-06-28,41.3853,2.1538,Eixample,76.083
2019-06-29,41.3853,2.1538,Eixample,49.583
2019-06-30,41.3853,2.1538,Eixample,16.250
2019-06-01,41.3987,2.1534,Gràcia,6.208
2019-06-02,41.3987,2.1534,Gràcia,3.458
2019-06-03,41.3987,2.1534,Gràcia,7.167
2019-06-04,41.3987,2.1534,Gràcia,8.458
2019-06-05,41.3987,2.1534,Gràcia,6.167
2019-06-06,41.3987,2.1534,Gràcia,9.500
2019-06-07,41.3987,2.1534,Gràcia,7.682
2019-06-08,41.3987,2.1534,Gràcia,5.292
2019-06-09,41.3987,2.1534,Gràcia,3.375
2019-06-10,41.3987,2.1534,Gràcia,3.000
2019-06-11,41.3987,2.1534,Gràcia,13.250
2019-06-12,41.3987,2.1534,Gràcia,8.542
2019-06-13,41.3987,2.1534,Gràcia,15.154
2019-06-14,41.3987,2.1534,Gràcia,14.375
2019-06-15,41.3987,2.1534,Gràcia,6.167
2019-06-16,41.3987,2.1534,Gràcia,4.125
2019-06-17,41.3987,2.1534,Gràcia,16.263
2019-06-18,41.3987,2.1534,Gràcia,19.042
2019-06-19,41.3987,2.1534,Gràcia,11.478
2019-06-20,41.3987,2.1534,Gràcia,10.375
2019-06-21,41.3987,2.1534,Gràcia,11.833
2019-06-22,41.3987,2.1534,Gràcia,2.542
2019-06-23,41.3987,2.1534,Gràcia,2.000
2019-06-24,41.3987,2.1534,Gràcia,2.833
2019-06-25,41.3987,2.1534,Gràcia,6.292
2019-06-26,41.3987,2.1534,Gràcia,7.250
2019-06-27,41.3987,2.1534,Gràcia,24.958
2019-06-28,41.3987,2.1534,Gràcia,44.792
2019-06-29,41.3987,2.1534,Gràcia,55.333
